id,model_score
471,0.584224363788962
472,0.831023148726672
473,0.086402025539428
474,0.500840661115944
475,0.873487678356469
476,0.999053686391562
477,0.706845152191818
478,0.764064693823457
479,0.238394986838102
480,0.244837287813425
481,0.146728520747274
482,0.536242965143174
483,0.785948387347162
484,0.798683455213904
485,0.509109638165683
486,0.990318827796727
487,0.40742893749848
488,0.931479145772755
489,0.358512586448342
490,0.836858117487282
491,0.890840746462345
492,0.362220159731805
493,0.497892211191356
494,0.989802103955299
495,0.541256404016167
496,0.844557016156614
497,0.0166445653885603
498,0.447583955712616
499,0.0505940644070506
500,0.992587251123041
501,0.642865957226604
502,0.634818428196013
503,0.823610400315374
504,0.729267982766032
505,0.135659089777619
506,0.697098078671843
507,0.728321669157594
508,0.842504241969436
509,0.4611627724953
510,0.966716655995697
511,0.0873415297828615
512,0.607891293242574
513,0.502959621604532
514,0.873289917130023
515,0.406574748922139
516,0.0120692597702146
517,0.863608744926751
518,0.814003686420619
519,0.94354840554297
520,0.222121331375092
521,0.650861803907901
522,0.834389152470976
523,0.584341491106898
524,0.148754015099257
525,0.824191256426275
526,0.125597895588726
527,0.993311031721532
528,0.840835822280496
529,0.573181851301342
530,0.043905096128583
531,0.833423073403537
532,0.216047808527946
533,0.678723524324596
534,0.657033473718911
535,0.945315791293979
536,0.814382614102215
537,0.354131552856416
538,0.673637460451573
539,0.656886856071651
540,0.815294325351715
541,0.640354116912931
542,0.744228385854512
543,0.42318561905995
544,0.143313738517463
545,0.617518302984536
546,0.82976036798209
547,0.155382998287678
548,0.481127048376948
549,0.643764054402709
550,0.0989314038306475
551,0.70324837975204
552,0.29462585831061
553,0.933320556301624
554,0.287589871324599
555,0.443379873875529
556,0.75751181319356
557,0.413187766913325
558,0.436690905597061
564,0.598347635474056
565,0.986369618214667
566,0.480596001725644
567,0.431770708877593
568,0.202417427208275
569,0.15931952605024
570,0.088804183062166
571,0.147733218502253
572,0.973702140618116
573,0.442935735918581
574,0.821370679419488
575,0.630588996689767
576,0.258230061270297
577,0.461724796332419
578,0.37481738300994
579,0.681415680330247
580,0.605038534849882
581,0.992335685994476
582,0.511176048312336
583,0.76042153313756
584,0.473462734371424
585,0.154940102715045
586,0.859352936968207
587,0.176711114589125
588,0.449565961491317
589,0.792673493735492
590,0.464300985913724
591,0.892945835366845
592,0.550185306929052
593,0.877488752827048
594,0.329636740963906
595,0.148532942403108
596,0.863858371041715
597,0.81023274268955
598,0.580303651280701
599,0.0662757982499897
600,0.96955226873979
601,0.669107834342867
602,0.214009017217904
603,0.943254409357905
604,0.112043570261449
605,0.035379696637392
606,0.573843406513333
607,0.370273631997406
608,0.497104492969811
609,0.948660789523274
610,0.0516893123276532
611,0.102143027819693
612,0.94099647551775
613,0.562865361105651
614,0.862564560957253
615,0.414459210354835
616,0.717805463820696
617,0.72191749792546
618,0.59117032494396
619,0.167371425312012
620,0.514590991660953
621,0.0554713108576834
622,0.0603172606788576
623,0.0647762985900044
624,0.932960063684732
625,0.389954001642764
626,0.213309240993112
627,0.796818434726447
628,0.200186744332314
629,0.793612892739475
630,0.863094233442098
631,0.169739013537765
632,0.462720727082342
633,0.0771032506600022
634,0.11299342289567
635,0.574764297809452
636,0.112482947297394
637,0.686836829409003
638,0.945037929806858
639,0.609587440267205
640,0.635497618932277
641,0.996727242134511
642,0.711730468086898
643,0.576494094915688
644,0.559592603240162
645,0.574295029044151
646,0.990953305270523
647,0.277398067526519
648,0.296212526969612
649,0.582123630214483
650,0.444769492838532
651,0.810803519096226
652,0.637594941072166
653,0.505086753983051
654,0.87557981768623
655,0.570555004756898
656,0.895040755625814
657,0.0888890591450036
658,0.367373439483345
659,0.095227500423789
660,0.882501951884478
661,0.230467672925442
662,0.264966513961554
663,0.34522267896682
664,0.307570923585445
665,0.377959936857224
666,0.919986976776272
667,0.420053870882839
668,0.0647967667318881
669,0.86502490658313
670,0.0296413111500442
671,0.700294385664165
672,0.861752149183303
673,0.741371779236943
674,0.276788480579853
675,0.421344752423465
676,0.315666808281094
677,0.267741785850376
678,0.698742819949985
679,0.611879335716367
680,0.849865416064858
681,0.143512313254178
682,0.422682854812592
683,0.487460357137024
684,0.648599067237228
685,0.298262672498822
686,0.0580153618939221
687,0.543639822863042
688,0.387151731643826
689,0.425388801842928
690,0.638867323286831
691,0.269653683528304
692,0.65585647476837
693,0.903833837248385
694,0.614876362960786
695,0.963427398819476
696,0.28179377457127
697,0.534863339737058
698,0.383481269702315
699,0.346590541303158
700,0.399888246785849
701,0.413122581318021
702,0.0468849269673228
703,0.261640395969152
704,0.154494360554963
705,0.323673408012837
706,0.682985148392618
707,0.470161169301718
708,0.591415193863213
709,0.381727968808264
710,0.0820405050180852
711,0.441280610393733
712,0.525240282062441
713,0.504723359830678
714,0.928740967530757
715,0.173839349299669
716,0.8029860323295
717,0.986756329890341
718,0.717479172162712
719,0.190137764438987
720,0.412145131733268
721,0.356346495915204
722,0.459791447967291
723,0.0680016065016389
724,0.260180333163589
725,0.0746678109280765
726,0.0314290053211153
727,0.541974107734859
728,0.609531151130795
729,0.414910275489092
730,0.888564649038017
731,0.00941939791664481
732,0.828032856807113
733,0.935449576471001
734,0.271059793885797
735,0.982527217362076
736,0.259122984483838
737,0.954044942278415
738,0.452688386663795
739,0.850538178347051
740,0.335772911086679
741,0.53472889168188
742,0.291818788740784
743,0.86101319314912
744,0.0394522515125573
745,0.220559756737202
746,0.0348525424487889
747,0.842438284307718
748,0.207316086627543
749,0.752331715077162
750,0.0325760487467051
751,0.619461218360811
752,0.108678210992366
753,0.492367496713996
754,0.68746282486245
755,0.368858544155955
756,0.567035308107734
757,0.718891830649227
758,0.910832652356476
759,0.176566459238529
760,0.133802106138319
761,0.799397301394492
762,0.185985857155174
763,0.961834962945431
764,0.734846877865493
765,0.457045651040971
766,0.944362180307508
767,0.993969862349331
768,0.411090593319386
769,0.397050567436963
770,0.844508041162044
771,0.746863504871726
772,0.931779459118843
773,0.136326829902828
774,0.607876698020846
775,0.971231711097062
776,0.35688658664003
777,0.642729240935296
778,0.81366999540478
779,0.564202673267573
780,0.395060956012458
781,0.846246044151485
782,0.183663891628385
783,0.503739167004824
784,0.338613540865481
785,0.871126716956496
786,0.872597711160779
787,0.905648848973215
788,0.590018547605723
789,0.783430363517255
790,0.0822153082117438
791,0.723820653744042
792,0.582827665377408
793,0.268201165366918
794,0.685655616689473
795,0.317674543242902
796,0.725246816407889
797,0.630017796996981
798,0.311644406057894
799,0.136337410192937
800,0.0270683644339442
801,0.156152447219938
802,0.883200915064663
803,0.958847824018449
804,0.292479277122766
805,0.491077613085508
806,0.93007953511551
807,0.649365864228457
808,0.133806854020804
809,0.74374953052029
810,0.21356853749603
811,0.528867810033262
812,0.589995574671775
813,0.397232429590076
814,0.0326069770380855
815,0.928609115537256
816,0.268359146546572
817,0.905204688664526
818,0.834257964976132
819,0.858377694152296
820,0.68863505218178
821,0.916473273187876
822,0.582198347896338
823,0.271462717559189
824,0.184674439020455
825,0.267853964585811
826,0.589137261267751
827,0.909921255428344
828,0.897871761582792
829,0.900781667325646
830,0.0462586656212807
831,0.924940126482397
832,0.0569341145455837
833,0.929459580685943
834,0.883787950500846
835,0.34941339166835
836,0.420537194237113
837,0.813867485616356
838,0.998779255896807
839,0.554344048257917
840,0.557617016136646
841,0.212347793858498
842,0.0832118587568402
843,0.147612590808421
844,0.609580223448575
845,0.115818835794926
846,0.0762217063456774
847,0.877939369995147
848,0.0210235244594514
849,0.910479671321809
850,0.736317064147443
851,0.709658577106893
852,0.826952944975346
853,0.31851541204378
854,0.981121294666082
855,0.0116273839958012
856,0.586369376629591
857,0.570258555933833
858,0.921548639424145
859,0.484241138212383
860,0.471040223259479
861,0.967807305511087
862,0.40918126469478
863,0.527974337805063
864,0.897266886197031
865,0.292969215195626
866,0.877387729939073
867,0.317804080434144
868,0.106836700811982
869,0.87616698583588
870,0.872148129157722
871,0.664453716948628
872,0.0885147796943784
873,0.955359987914562
874,0.81206630775705
875,0.698095003142953
876,0.0711788237094879
877,0.888288014568388
878,0.5760343731381
879,0.0922023486346006
880,0.798767685890198
881,0.312351437285542
882,0.801860925741494
883,0.625720630865544
884,0.630866849329323
885,0.782982220407575
886,0.637348014861345
887,0.217236225958914
888,0.35324077680707
889,0.558896654751152
890,0.701477364636958
891,0.824281000066549
892,0.526703960262239
893,0.110658629331738
894,0.352255338337272
895,0.42397084645927
896,0.403627844993025
897,0.229643068276346
898,0.741774927359074
899,0.510464545805007
900,0.105810054112226
901,0.613923056516796
902,0.174918263219297
903,0.194324834272265
904,0.569283044431359
905,0.986984570976347
906,0.892419837415218
907,0.640461868140846
908,0.875272585544735
909,0.46845421101898
910,0.732664216775447
911,0.674040271900594
912,0.780805648304522
913,0.534525142516941
914,0.299760902766138
915,0.411672498099506
916,0.317507363390177
917,0.937108918093145
918,0.628908724058419
919,0.670748140197247
920,0.496005572844297
921,0.330386088695377
922,0.495029140263796
923,0.0227095331065357
924,0.441044718492776
925,0.847284478601068
926,0.446680379565805
927,0.844672563485801
928,0.076927546877414
929,0.18845530692488
930,0.355137109290808
931,0.182737601455301
932,0.802378363441676
933,0.530055372510105
934,0.377062435727566
935,0.371661407873034
936,0.517039943952113
937,0.269482273142785
938,0.0121232764795423
939,0.392312529496849
940,0.737936484161764
941,0.744787493254989
942,0.0663528013974428
943,0.518742132931948
944,0.279312636237592
945,0.366113704629242
946,0.930414631031454
947,0.596819999627769
948,0.303222622722387
949,0.559323355089873
950,0.267568139825016
951,0.799228195566684
952,0.889709444250911
953,0.762597280088812
954,0.82193772867322
955,0.330754162743688
956,0.609881759155542
957,0.268618108239025
958,0.175426726229489
959,0.686809306032956
960,0.457073415629566
961,0.530563835520297
962,0.869546907488257
963,0.259451779071242
964,0.0606192084960639
965,0.246609343215823
966,0.631113187409937
967,0.577659152448177
968,0.516091616824269
969,0.64323646388948
970,0.969971681945026
971,0.254028100986034
972,0.388023957144469
973,0.03632448380813
974,0.772770233917981
975,0.667336593382061
976,0.402438188437372
977,0.703184864949435
978,0.26415659300983
979,0.70566081115976
980,0.262508220504969
981,0.531724732834846
982,0.504889006726444
983,0.152217664755881
984,0.294322013389319
985,0.326826735399663
986,0.482971827499568
987,0.904203772544861
988,0.595444843638688
989,0.658398553729057
990,0.591013078577816
991,0.052518259268254
992,0.188962389249355
993,0.460559986531734
994,0.311970038805157
995,0.249581597745419
996,0.707169329747558
997,0.943083226215094
998,0.827240750193596
999,0.223260946571827
1000,0.586319690104574
1001,0.797212432604283
1002,0.477289048023522
1003,0.974343647249043
1004,0.833536916412413
1005,0.250059281941503
1006,0.641680241096765
1007,0.235975104849786
1008,0.9532441473566
1009,0.905836834106594
1010,0.941635916009545
1011,0.215752367861569
1012,0.437561567407101
1013,0.446524922735989
1014,0.36797003261745
1015,0.731883580796421
1016,0.773351658135653
1017,0.850941860117018
1018,0.636087353341281
1019,0.368796501774341
1020,0.509340413846076
1021,0.227100431919098
1022,0.421314761508256
1023,0.69830280309543
1024,0.687660418450832
1025,0.733284800313413
1026,0.94788440130651
1027,0.394829748664051
1028,0.676368026528507
1029,0.775125151500106
1030,0.618090695235878
1031,0.262687716633081
1032,0.572337584104389
1033,0.0953797432594001
1034,0.237031363882124
1035,0.405874500516802
1036,0.345439025666565
1037,0.878711604978889
1038,0.641849605366588
1039,0.298683173023164
1040,0.784548439551145
1041,0.583485521376133
1042,0.514435540884733
1043,0.222110006958246
1044,0.0300104441121221
1045,0.882405573502183
1046,0.953993587754667
1047,0.803362102247775
1048,0.733347433619201
1049,0.590080941095948
1050,0.172158604487777
1051,0.242687847465277
1052,0.817181373015046
1053,0.593473365996033
1054,0.940990650560707
1055,0.50484179193154
1056,0.326758166309446
1057,0.888875051867217
1058,0.899671540595591
1059,0.00312619283795357
1060,0.664000203832984
1061,0.517762235831469
1062,0.265813909471035
1063,0.236337787937373
1064,0.613141979556531
1065,0.502845273353159
1066,0.642212288919836
1067,0.958581005223095
1068,0.38155687879771
1069,0.284061894286424
1070,0.25726417824626
1071,0.166105318348855
1072,0.867547416128218
1073,0.771699719130993
1074,0.388215325307101
1075,0.89755786024034
1076,0.654105292633176
1077,0.342208913061768
1078,0.700919962953776
1079,0.387452726252377
1080,0.932289854157716
1081,0.873078567441553
1082,0.630140573717654
1083,0.749471227172762
1084,0.466551933437586
1085,0.571131224278361
1086,0.254313019104302
1087,0.793310099747032
1088,0.460006276611239
1089,0.153984559699893
1090,0.796436292584985
1091,0.124006480444223
1092,0.671746795997024
1093,0.0622502020560205
1094,0.360344268381596
1095,0.284888775553554
1096,0.56509547540918
1097,0.00255655730143189
1098,0.24346978077665
1099,0.94665235420689
1100,0.286618452053517
1101,0.500733959022909
1102,0.112757672555745
1103,0.154165868181735
1104,0.272433678153902
1105,0.500972997862846
1106,0.0517237284220755
1107,0.926538970787078
1108,0.843181910924613
1109,0.752643691375852
1110,0.313991697039455
1111,0.77547176508233
1112,0.625722258817405
1113,0.944132270757109
1114,0.524942992720753
1115,0.0922741922549903
1116,0.51526349503547
1117,0.779256011825055
1118,0.885584292002022
1119,0.975269771646708
1120,0.933240571990609
1121,0.682020584587008
1122,0.0992762520909309
1123,0.604987367987633
1124,0.744270786643028
1125,0.459620520938188
1126,0.889876143541187
1127,0.309366262517869
1128,0.46217707823962
1129,0.133345924317837
1130,0.256018616724759
1131,0.748795530293137
1132,0.634079883340746
1133,0.368776289746165
1134,0.902961398474872
1135,0.906513561494648
1136,0.869749287609011
1137,0.954685127362609
1138,0.833052532281727
1139,0.712931198999286
1140,0.707328818738461
1141,0.147044229321182
1142,0.488402964081615
1143,0.333051078021526
1144,0.0911765000782907
1145,0.0133459568023682
1146,0.425325270276517
1147,0.60643999511376
1148,0.792601969093084
1149,0.3109095627442
1150,0.58170976722613
1151,0.725842541083694
1152,0.992930147331208
1153,0.680986019317061
1154,0.330829909071326
1155,0.737200934439898
1156,0.140606540255249
1157,0.220706052612513
1158,0.046567196957767
1159,0.60278361896053
1160,0.35405197693035
1161,0.302585813682526
1162,0.351579149253666
1163,0.988131860271096
1164,0.671362103428692
1165,0.2545405481942
1166,0.894645421765745
1167,0.541111391503364
1168,0.209225675556809
1169,0.727697954047471
1170,0.25404259050265
1171,0.916554494295269
1172,0.874742183368653
1173,0.742445554584265
1174,0.249605572316796
1175,0.965918683446944
1176,0.755791511852294
1177,0.674930843058974
1178,0.572358678560704
1179,0.548393480945379
1180,0.985840405803174
1181,0.154068445786834
1182,0.274236022029072
1183,0.978770553134382
1184,0.835054465569556
1185,0.605065931100398
1186,0.715971487574279
1187,0.975661005824804
1188,0.825771983712912
1189,0.762538684532046
1190,0.578444624785334
1191,0.179823960643262
1192,0.065124498680234
1193,0.930023774504662
1194,0.167955820914358
1195,0.736486602108926
1196,0.184564322698861
1197,0.0626012426801026
1198,0.277597993612289
1199,0.39378999825567
1200,0.790299196727574
1201,0.531640584114939
1202,0.310344492550939
1203,0.665041380096227
1204,0.274086139164865
1205,0.559950065333396
1206,0.630960063543171
1207,0.0298776510171592
1208,0.23488090839237
1209,0.203318742103875
1210,0.578271131962538
1211,0.220721314195544
1212,0.35738718835637
1213,0.85250715399161
1214,0.199491867329925
1215,0.192441653925925
1216,0.457573085092008
1217,0.915463355369866
1218,0.16810265975073
1219,0.28334506880492
1220,0.678002039901912
1221,0.746547285001725
1222,0.463169029448181
1223,0.743126538582146
1224,0.676571059506387
1225,0.631124850362539
1226,0.479613141156733
1227,0.861135382205248
1228,0.693726093042642
1229,0.757211134769022
1230,0.254925380460918
1231,0.484025289770216
1232,0.288851719349623
1233,0.565269873011857
1234,0.149066669866443
1235,0.562937858514488
1236,0.125219938345253
1237,0.780026733409613
1238,0.592815509531647
1239,0.360100846737623
1240,0.983345475513488
1241,0.171086641494185
1242,0.580822160933167
1243,0.340732663869858
1244,0.0235937954857945
1245,0.780314028728753
1246,0.533174317795783
1247,0.481166880577803
1248,0.695777384098619
1249,0.701276978012174
1250,0.764511949382722
1251,0.373779424000531
1252,0.447824263013899
1253,0.227680978830904
1254,0.116905963048339
1255,0.124395322520286
1256,0.858805829193443
1257,0.596519104205072
1258,0.985530704725534
1259,0.552531922236085
1260,0.353730238974094
1261,0.240456085186452
1262,0.0365572120063007
1263,0.642581958323717
1264,0.805725958198309
1265,0.185623881872743
1266,0.205519816838205
1267,0.930945897009224
1268,0.965650615282357
1269,0.798335326369852
1270,0.291046743746847
1271,0.948996090795845
1272,0.969421967864037
1273,0.871868905145675
1274,0.289728755131364
1275,0.993015763349831
1276,0.652182933874428
1277,0.822903072927147
1278,0.474182643927634
1279,0.347960317973047
1280,0.524180050939322
1281,0.238694593310356
1282,0.721739741973579
1283,0.972004313953221
1284,0.46637557214126
1285,0.838645705021918
1286,0.0963996364735067
1287,0.325181401334703
1288,0.43516480922699
1289,0.0819303411990404
1290,0.877713323570788
1291,0.788895048666745
1292,0.322386426385492
1293,0.914270535577089
1294,0.431477006990463
1295,0.128112385049462
1296,0.099894417449832
1297,0.636996824294329
1298,0.059058282058686
1299,0.0655450327321887
1300,0.435332150664181
1301,0.350105025805533
1302,0.0145411239936948
1303,0.404754118993878
1304,0.221973930951208
1305,0.304269879125059
1306,0.397769882343709
1307,0.874156864825636
1308,0.127172952052206
1309,0.871952526737005
1310,0.222117182798684
1311,0.651353003457189
1312,0.110647120047361
1313,0.943856925237924
1314,0.623357317410409
1315,0.577022692654282
1316,0.782502630259842
1317,0.719756954349577
1318,0.902204093988985
1319,0.217667439952493
1320,0.801687295548618
1321,0.779917418025434
1322,0.00656248861923814
1323,0.124073722399771
1324,0.694187953602523
1325,0.438039495609701
1326,0.252186107449234
1327,0.794082371518016
1328,0.0750363199040294
1329,0.31124438950792
1330,0.859627404250205
1331,0.510368471033871
1332,0.661349415313452
1333,0.874168528243899
1334,0.91512259002775
1335,0.883323346730322
1336,0.178438407368958
1337,0.312892472371459
1338,0.757480211555958
1339,0.305611359886825
1340,0.184844999108464
1341,0.979597394820303
1342,0.956964363344014
1343,0.295492119621485
1344,0.923454320058227
1345,0.580321680754423
1346,0.872514812275767
1347,0.705956950318068
1348,0.300078635104001
1349,0.774718906264752
1350,0.923624390270561
1351,0.10176593111828
1352,0.554636324290186
1353,0.930186878889799
1354,0.225839653518051
1355,0.24882427835837
1356,0.368226374965161
1357,0.478025760967284
1358,0.0429066498763859
1359,0.44326269486919
1360,0.789270150475204
1361,0.90253405412659
1362,0.953631165903062
1363,0.450619565788656
1364,0.776702582836151
1365,0.868753755930811
1366,0.333942912518978
1367,0.955140990205109
1368,0.181646228767931
1369,0.0914231245405972
1370,0.260752350091934
1371,0.366491227876395
1372,0.0710205193608999
1373,0.217716713435948
1374,0.66198334749788
1375,0.994474839419127
1376,0.798038394656032
1377,0.534498159773648
1378,0.700431789737195
1379,0.0981170297600329
1380,0.309217066504061
1381,0.624056180473417
1382,0.199882960878313
1383,0.863853390794247
1384,0.554243059363216
1385,0.425722614396363
1386,0.112677669152617
1387,0.922469434328377
1388,0.903748375363648
1389,0.155584319029003
1390,0.365732129663229
1391,0.693018525838852
1392,0.0581183736212552
1393,0.319363295566291
1394,0.14363809209317
1395,0.834820956457406
1396,0.188117051962763
1397,0.477581004612148
1398,0.789961946662515
1399,0.369763280730695
1400,0.569004129152745
1401,0.0507142972201109
1402,0.73625450860709
1403,0.640024648513645
1404,0.268431010656059
1405,0.398237856570631
1406,0.634499487932771
1407,0.0664694053120911
1408,0.932736016344279
1409,0.334931278135628
1410,0.164586435537785
1411,0.24195308284834
1412,0.958987458609045
1413,0.364469396416098
1414,0.105806474108249
1415,0.513230517972261
1416,0.790192011278123
1417,0.218484143260866
1418,0.435699952766299
1419,0.693940386641771
1420,0.374068462755531
1421,0.801432082429528
1422,0.386958912946284
1423,0.432186836376786
1424,0.120795377995819
1425,0.530597005039454
1426,0.267007792834193
1427,0.308912429958582
1428,0.00817800965160131
1429,0.0569697394967079
1430,0.678675710689276
1431,0.577182139270008
1432,0.107684036716819
1433,0.414930219762027
1434,0.217206787783653
1435,0.376115047838539
1436,0.813168076332659
1437,0.851706276182085
1438,0.44258445315063
1439,0.745904092676938
1440,0.186637554317713
1441,0.607170888688415
1442,0.987857175990939
1443,0.145625012926757
1444,0.971640285570174
1445,0.0936636500991881
1446,0.658855530899018
1447,0.761832296848297
1448,0.312147793360054
1449,0.0945554836653173
1450,0.455772683490068
1451,0.686216256115586
1452,0.895987566094846
1453,0.842731596436352
1454,0.118403092492372
1455,0.0167829445563257
1456,0.373328601475805
1457,0.385410885326564
1458,0.325695374514908
1459,0.381506611593068
1460,0.442380625288934
1461,0.00437108566984534
1462,0.958688750863075
1463,0.550064662005752
1464,0.419301305431873
1465,0.175895538646728
1466,0.926179709844291
1467,0.232469381764531
1468,0.0276018148288131
1469,0.368764163460582
1470,0.978373474441469
1471,0.214239369146526
1472,0.975935052148998
1473,0.966230650432408
1474,0.359864382073283
1475,0.947575337719172
1476,0.0598943005315959
1477,0.0187199134379625
1478,0.709407634567469
1479,0.372042094357312
1480,0.11327539710328
1481,0.165180318523198
1482,0.0582583504728973
1483,0.00926296366378665
1484,0.0079119149595499
1485,0.17666144343093
1486,0.0260459082201123
1487,0.381240516901016
1488,0.562072328757495
1489,0.35174128273502
1490,0.762747128494084
1491,0.0044529540464282
1492,0.356112368404865
1493,0.721435879357159
1494,0.554517616517842
