id,price
100443,4736682.75
100444,4736682.75
100445,4736682.75
100446,4736682.75
100447,4736682.75
100448,4736682.75
100449,4736682.75
100450,4736682.75
100451,4736682.75
100452,4736682.75
100453,4736682.75
100454,4736682.75
100455,4736682.75
100456,4736682.75
100457,4736682.75
100458,4736682.75
100459,4736682.75
100460,4736682.75
100461,4736682.75
100462,4736682.75
100463,4736682.75
100464,4736682.75
100465,4736682.75
100466,4736682.75
100467,4736682.75
100468,4736682.75
100469,4736682.75
100470,4736682.75
100471,4736682.75
100472,4736682.75
100473,4736682.75
100474,4736682.75
100475,4736682.75
100476,4736682.75
100477,4736682.75
100478,4736682.75
100479,4736682.75
100480,4736682.75
100481,4736682.75
100482,4736682.75
100483,4736682.75
100484,4736682.75
100485,4736682.75
100486,4736682.75
100487,4736682.75
100488,4736682.75
100489,4736682.75
100490,4736682.75
100491,4736682.75
100492,4736682.75
100493,4736682.75
100494,4736682.75
100495,4736682.75
100496,4736682.75
100497,4736682.75
100498,4736682.75
100499,4736682.75
100500,4736682.75
100501,4736682.75
100502,4736682.75
100503,4736682.75
100504,4736682.75
100505,4736682.75
100506,4736682.75
100507,4736682.75
100508,4736682.75
100509,4736682.75
100510,4736682.75
100511,4736682.75
100512,4736682.75
100513,4736682.75
100514,4736682.75
100515,4736682.75
100516,4736682.75
100517,4736682.75
100518,4736682.75
100519,4736682.75
100520,4736682.75
100521,4736682.75
100522,4736682.75
100523,4736682.75
100524,4736682.75
100525,4736682.75
100526,4736682.75
100527,4736682.75
100528,4736682.75
100529,4736682.75
100530,4736682.75
100531,4736682.75
100532,4736682.75
100533,4736682.75
100534,4736682.75
100535,4736682.75
100536,4736682.75
100537,4736682.75
100538,4736682.75
100539,4736682.75
100540,4736682.75
100541,4736682.75
100542,4736682.75
100543,4736682.75
100544,4736682.75
100545,4736682.75
100546,4736682.75
100547,4736682.75
100548,4736682.75
100549,4736682.75
100550,4736682.75
100551,4736682.75
100552,4736682.75
100553,4736682.75
100554,4736682.75
100555,4736682.75
100556,4736682.75
100557,4736682.75
100558,4736682.75
100559,4736682.75
100560,4736682.75
100561,4736682.75
100562,4736682.75
100563,4736682.75
100564,4736682.75
100565,4736682.75
100566,4736682.75
100567,4736682.75
100568,4736682.75
100569,4736682.75
100570,4736682.75
100571,4736682.75
100572,4736682.75
100573,4736682.75
100574,4736682.75
100575,4736682.75
100576,4736682.75
100577,4736682.75
100578,4736682.75
100579,4736682.75
100580,4736682.75
100581,4736682.75
100582,4736682.75
100583,4736682.75
100584,4736682.75
100585,4736682.75
100586,4736682.75
100587,4736682.75
100588,4736682.75
100589,4736682.75
100590,4736682.75
100591,4736682.75
100592,4736682.75
100593,4736682.75
100594,4736682.75
100595,4736682.75
100596,4736682.75
100597,4736682.75
100598,4736682.75
100599,4736682.75
100600,4736682.75
100601,4736682.75
100602,4736682.75
100603,4736682.75
100604,4736682.75
100605,4736682.75
100606,4736682.75
100607,4736682.75
100608,4736682.75
100609,4736682.75
100610,4736682.75
100611,4736682.75
100612,4736682.75
100613,4736682.75
100614,4736682.75
100615,4736682.75
100616,4736682.75
100617,4736682.75
100618,4736682.75
100619,4736682.75
100620,4736682.75
100621,4736682.75
100622,4736682.75
100623,4736682.75
100624,4736682.75
100625,4736682.75
100626,4736682.75
100627,4736682.75
100628,4736682.75
100629,4736682.75
100630,4736682.75
100631,4736682.75
100632,4736682.75
100633,4736682.75
100634,4736682.75
100635,4736682.75
100636,4736682.75
100637,4736682.75
100638,4736682.75
100639,4736682.75
100640,4736682.75
100641,4736682.75
100642,4736682.75
100643,4736682.75
100644,4736682.75
100645,4736682.75
100646,4736682.75
100647,4736682.75
100648,4736682.75
100649,4736682.75
100650,4736682.75
100651,4736682.75
100652,4736682.75
100653,4736682.75
100654,4736682.75
100655,4736682.75
100656,4736682.75
100657,4736682.75
100658,4736682.75
100659,4736682.75
100660,4736682.75
100661,4736682.75
100662,4736682.75
100663,4736682.75
100664,4736682.75
100665,4736682.75
100666,4736682.75
100667,4736682.75
100668,4736682.75
100669,4736682.75
100670,4736682.75
100671,4736682.75
100672,4736682.75
100673,4736682.75
100674,4736682.75
100675,4736682.75
100676,4736682.75
100677,4736682.75
100678,4736682.75
100679,4736682.75
100680,4736682.75
100681,4736682.75
100682,4736682.75
100683,4736682.75
100684,4736682.75
100685,4736682.75
100686,4736682.75
100687,4736682.75
100688,4736682.75
100689,4736682.75
100690,4736682.75
100691,4736682.75
100692,4736682.75
100693,4736682.75
100694,4736682.75
100695,4736682.75
100696,4736682.75
100697,4736682.75
100698,4736682.75
100699,4736682.75
100700,4736682.75
100701,4736682.75
100702,4736682.75
100703,4736682.75
100704,4736682.75
100705,4736682.75
100706,4736682.75
100707,4736682.75
100708,4736682.75
100709,4736682.75
100710,4736682.75
100711,4736682.75
100712,4736682.75
100713,4736682.75
100714,4736682.75
100715,4736682.75
100716,4736682.75
100717,4736682.75
100718,4736682.75
100719,4736682.75
100720,4736682.75
100721,4736682.75
100722,4736682.75
100723,4736682.75
100724,4736682.75
100725,4736682.75
100726,4736682.75
100727,4736682.75
100728,4736682.75
100729,4736682.75
100730,4736682.75
100731,4736682.75
100732,4736682.75
100733,4736682.75
100734,4736682.75
100735,4736682.75
100736,4736682.75
100737,4736682.75
100738,4736682.75
100739,4736682.75
100740,4736682.75
100741,4736682.75
100742,4736682.75
100743,4736682.75
100744,4736682.75
100745,4736682.75
100746,4736682.75
100747,4736682.75
100748,4736682.75
100749,4736682.75
100750,4736682.75
100751,4736682.75
100752,4736682.75
100753,4736682.75
100754,4736682.75
100755,4736682.75
100756,4736682.75
100757,4736682.75
100758,4736682.75
100759,4736682.75
100760,4736682.75
100761,4736682.75
100762,4736682.75
100763,4736682.75
100764,4736682.75
100765,4736682.75
100766,4736682.75
100767,4736682.75
100768,4736682.75
100769,4736682.75
100770,4736682.75
100771,4736682.75
100772,4736682.75
100773,4736682.75
100774,4736682.75
100775,4736682.75
100776,4736682.75
100777,4736682.75
100778,4736682.75
100779,4736682.75
100780,4736682.75
100781,4736682.75
100782,4736682.75
100783,4736682.75
100784,4736682.75
100785,4736682.75
100786,4736682.75
100787,4736682.75
100788,4736682.75
100789,4736682.75
100790,4736682.75
100791,4736682.75
100792,4736682.75
100793,4736682.75
100794,4736682.75
100795,4736682.75
100796,4736682.75
100797,4736682.75
100798,4736682.75
100799,4736682.75
100800,4736682.75
100801,4736682.75
100802,4736682.75
100803,4736682.75
100804,4736682.75
100805,4736682.75
100806,4736682.75
100807,4736682.75
100808,4736682.75
100809,4736682.75
100810,4736682.75
100811,4736682.75
100812,4736682.75
100813,4736682.75
100814,4736682.75
100815,4736682.75
100816,4736682.75
100817,4736682.75
100818,4736682.75
100819,4736682.75
100820,4736682.75
100821,4736682.75
100822,4736682.75
100823,4736682.75
100824,4736682.75
100825,4736682.75
100826,4736682.75
100827,4736682.75
100828,4736682.75
100829,4736682.75
100830,4736682.75
100831,4736682.75
100832,4736682.75
100833,4736682.75
100834,4736682.75
100835,4736682.75
100836,4736682.75
100837,4736682.75
100838,4736682.75
100839,4736682.75
100840,4736682.75
100841,4736682.75
100842,4736682.75
100843,4736682.75
100844,4736682.75
100845,4736682.75
100846,4736682.75
100847,4736682.75
100848,4736682.75
100849,4736682.75
100850,4736682.75
100851,4736682.75
100852,4736682.75
100853,4736682.75
100854,4736682.75
100855,4736682.75
100856,4736682.75
100857,4736682.75
100858,4736682.75
100859,4736682.75
100860,4736682.75
100861,4736682.75
100862,4736682.75
100863,4736682.75
100864,4736682.75
100865,4736682.75
100866,4736682.75
100867,4736682.75
100868,4736682.75
100869,4736682.75
100870,4736682.75
100871,4736682.75
100872,4736682.75
100873,4736682.75
100874,4736682.75
100875,4736682.75
100876,4736682.75
100877,4736682.75
100878,4736682.75
100879,4736682.75
100880,4736682.75
100881,4736682.75
100882,4736682.75
100883,4736682.75
100884,4736682.75
100885,4736682.75
100886,4736682.75
100887,4736682.75
100888,4736682.75
100889,4736682.75
100890,4736682.75
100891,4736682.75
100892,4736682.75
100893,4736682.75
100894,4736682.75
100895,4736682.75
100896,4736682.75
100897,4736682.75
100898,4736682.75
100899,4736682.75
100900,4736682.75
100901,4736682.75
100902,4736682.75
100903,4736682.75
100904,4736682.75
100905,4736682.75
100906,4736682.75
100907,4736682.75
100908,4736682.75
100909,4736682.75
100910,4736682.75
100911,4736682.75
100912,4736682.75
100913,4736682.75
100914,4736682.75
100915,4736682.75
100916,4736682.75
100917,4736682.75
100918,4736682.75
100919,4736682.75
100920,4736682.75
100921,4736682.75
100922,4736682.75
100923,4736682.75
100924,4736682.75
100925,4736682.75
100926,4736682.75
100927,4736682.75
100928,4736682.75
100929,4736682.75
100930,4736682.75
100931,4736682.75
100932,4736682.75
100933,4736682.75
100934,4736682.75
100935,4736682.75
100936,4736682.75
100937,4736682.75
100938,4736682.75
100939,4736682.75
100940,4736682.75
100941,4736682.75
100942,4736682.75
100943,4736682.75
100944,4736682.75
100945,4736682.75
100946,4736682.75
100947,4736682.75
100948,4736682.75
100949,4736682.75
100950,4736682.75
100951,4736682.75
100952,4736682.75
100953,4736682.75
100954,4736682.75
100955,4736682.75
100956,4736682.75
100957,4736682.75
100958,4736682.75
100959,4736682.75
100960,4736682.75
100961,4736682.75
100962,4736682.75
100963,4736682.75
100964,4736682.75
100965,4736682.75
100966,4736682.75
100967,4736682.75
100968,4736682.75
100969,4736682.75
100970,4736682.75
100971,4736682.75
100972,4736682.75
100973,4736682.75
100974,4736682.75
100975,4736682.75
100976,4736682.75
100977,4736682.75
100978,4736682.75
100979,4736682.75
100980,4736682.75
100981,4736682.75
100982,4736682.75
100983,4736682.75
100984,4736682.75
100985,4736682.75
100986,4736682.75
100987,4736682.75
100988,4736682.75
100989,4736682.75
100990,4736682.75
100991,4736682.75
100992,4736682.75
100993,4736682.75
100994,4736682.75
100995,4736682.75
100996,4736682.75
100997,4736682.75
100998,4736682.75
100999,4736682.75
101000,4736682.75
101001,4736682.75
101002,4736682.75
101003,4736682.75
101004,4736682.75
101005,4736682.75
101006,4736682.75
101007,4736682.75
101008,4736682.75
101009,4736682.75
101010,4736682.75
101011,4736682.75
101012,4736682.75
101013,4736682.75
101014,4736682.75
101015,4736682.75
101016,4736682.75
101017,4736682.75
101018,4736682.75
101019,4736682.75
101020,4736682.75
101021,4736682.75
101022,4736682.75
101023,4736682.75
101024,4736682.75
101025,4736682.75
101026,4736682.75
101027,4736682.75
101028,4736682.75
101029,4736682.75
101030,4736682.75
101031,4736682.75
101032,4736682.75
101033,4736682.75
101034,4736682.75
101035,4736682.75
101036,4736682.75
101037,4736682.75
101038,4736682.75
101039,4736682.75
101040,4736682.75
101041,4736682.75
101042,4736682.75
101043,4736682.75
101044,4736682.75
101045,4736682.75
101046,4736682.75
101047,4736682.75
101048,4736682.75
101049,4736682.75
101050,4736682.75
101051,4736682.75
101052,4736682.75
101053,4736682.75
101054,4736682.75
101055,4736682.75
101056,4736682.75
101057,4736682.75
101058,4736682.75
101059,4736682.75
101060,4736682.75
101061,4736682.75
101062,4736682.75
101063,4736682.75
101064,4736682.75
101065,4736682.75
101066,4736682.75
101067,4736682.75
101068,4736682.75
101069,4736682.75
101070,4736682.75
101071,4736682.75
101072,4736682.75
101073,4736682.75
101074,4736682.75
101075,4736682.75
101076,4736682.75
101077,4736682.75
101078,4736682.75
101079,4736682.75
101080,4736682.75
101081,4736682.75
101082,4736682.75
101083,4736682.75
101084,4736682.75
101085,4736682.75
101086,4736682.75
101087,4736682.75
101088,4736682.75
101089,4736682.75
101090,4736682.75
101091,4736682.75
101092,4736682.75
101093,4736682.75
101094,4736682.75
101095,4736682.75
101096,4736682.75
101097,4736682.75
101098,4736682.75
101099,4736682.75
101100,4736682.75
101101,4736682.75
101102,4736682.75
101103,4736682.75
101104,4736682.75
101105,4736682.75
101106,4736682.75
101107,4736682.75
101108,4736682.75
101109,4736682.75
101110,4736682.75
101111,4736682.75
101112,4736682.75
101113,4736682.75
101114,4736682.75
101115,4736682.75
101116,4736682.75
101117,4736682.75
101118,4736682.75
101119,4736682.75
101120,4736682.75
101121,4736682.75
101122,4736682.75
101123,4736682.75
101124,4736682.75
101125,4736682.75
101126,4736682.75
101127,4736682.75
101128,4736682.75
101129,4736682.75
101130,4736682.75
101131,4736682.75
101132,4736682.75
101133,4736682.75
101134,4736682.75
101135,4736682.75
101136,4736682.75
101137,4736682.75
101138,4736682.75
101139,4736682.75
101140,4736682.75
101141,4736682.75
101142,4736682.75
101143,4736682.75
101144,4736682.75
101145,4736682.75
101146,4736682.75
101147,4736682.75
101148,4736682.75
101149,4736682.75
101150,4736682.75
101151,4736682.75
101152,4736682.75
101153,4736682.75
101154,4736682.75
101155,4736682.75
101156,4736682.75
101157,4736682.75
101158,4736682.75
101159,4736682.75
101160,4736682.75
101161,4736682.75
101162,4736682.75
101163,4736682.75
101164,4736682.75
101165,4736682.75
101166,4736682.75
101167,4736682.75
101168,4736682.75
101169,4736682.75
101170,4736682.75
101171,4736682.75
101172,4736682.75
101173,4736682.75
101174,4736682.75
101175,4736682.75
101176,4736682.75
101177,4736682.75
101178,4736682.75
101179,4736682.75
101180,4736682.75
101181,4736682.75
101182,4736682.75
101183,4736682.75
101184,4736682.75
101185,4736682.75
101186,4736682.75
101187,4736682.75
101188,4736682.75
101189,4736682.75
101190,4736682.75
101191,4736682.75
101192,4736682.75
101193,4736682.75
101194,4736682.75
101195,4736682.75
101196,4736682.75
101197,4736682.75
101198,4736682.75
101199,4736682.75
101200,4736682.75
101201,4736682.75
101202,4736682.75
101203,4736682.75
101204,4736682.75
101205,4736682.75
101206,4736682.75
101207,4736682.75
101208,4736682.75
101209,4736682.75
101210,4736682.75
101211,4736682.75
101212,4736682.75
101213,4736682.75
101214,4736682.75
101215,4736682.75
101216,4736682.75
101217,4736682.75
101218,4736682.75
101219,4736682.75
101220,4736682.75
101221,4736682.75
101222,4736682.75
101223,4736682.75
101224,4736682.75
101225,4736682.75
101226,4736682.75
101227,4736682.75
101228,4736682.75
101229,4736682.75
101230,4736682.75
101231,4736682.75
101232,4736682.75
101233,4736682.75
101234,4736682.75
101235,4736682.75
101236,4736682.75
101237,4736682.75
101238,4736682.75
101239,4736682.75
101240,4736682.75
101241,4736682.75
101242,4736682.75
101243,4736682.75
101244,4736682.75
101245,4736682.75
101246,4736682.75
101247,4736682.75
101248,4736682.75
101249,4736682.75
101250,4736682.75
101251,4736682.75
101252,4736682.75
101253,4736682.75
101254,4736682.75
101255,4736682.75
101256,4736682.75
101257,4736682.75
101258,4736682.75
101259,4736682.75
101260,4736682.75
101261,4736682.75
101262,4736682.75
101263,4736682.75
101264,4736682.75
101265,4736682.75
101266,4736682.75
101267,4736682.75
101268,4736682.75
101269,4736682.75
101270,4736682.75
101271,4736682.75
101272,4736682.75
101273,4736682.75
101274,4736682.75
101275,4736682.75
101276,4736682.75
101277,4736682.75
101278,4736682.75
101279,4736682.75
101280,4736682.75
101281,4736682.75
101282,4736682.75
101283,4736682.75
101284,4736682.75
101285,4736682.75
101286,4736682.75
101287,4736682.75
101288,4736682.75
101289,4736682.75
101290,4736682.75
101291,4736682.75
101292,4736682.75
101293,4736682.75
101294,4736682.75
101295,4736682.75
101296,4736682.75
101297,4736682.75
101298,4736682.75
101299,4736682.75
101300,4736682.75
101301,4736682.75
101302,4736682.75
101303,4736682.75
101304,4736682.75
101305,4736682.75
101306,4736682.75
101307,4736682.75
101308,4736682.75
101309,4736682.75
101310,4736682.75
101311,4736682.75
101312,4736682.75
101313,4736682.75
101314,4736682.75
101315,4736682.75
101316,4736682.75
101317,4736682.75
101318,4736682.75
101319,4736682.75
101320,4736682.75
101321,4736682.75
101322,4736682.75
101323,4736682.75
101324,4736682.75
101325,4736682.75
101326,4736682.75
101327,4736682.75
101328,4736682.75
101329,4736682.75
101330,4736682.75
101331,4736682.75
101332,4736682.75
101333,4736682.75
101334,4736682.75
101335,4736682.75
101336,4736682.75
101337,4736682.75
101338,4736682.75
101339,4736682.75
101340,4736682.75
101341,4736682.75
101342,4736682.75
101343,4736682.75
101344,4736682.75
101345,4736682.75
101346,4736682.75
101347,4736682.75
101348,4736682.75
101349,4736682.75
101350,4736682.75
101351,4736682.75
101352,4736682.75
101353,4736682.75
101354,4736682.75
101355,4736682.75
101356,4736682.75
101357,4736682.75
101358,4736682.75
101359,4736682.75
101360,4736682.75
101361,4736682.75
101362,4736682.75
101363,4736682.75
101364,4736682.75
101365,4736682.75
101366,4736682.75
101367,4736682.75
101368,4736682.75
101369,4736682.75
101370,4736682.75
101371,4736682.75
101372,4736682.75
101373,4736682.75
101374,4736682.75
101375,4736682.75
101376,4736682.75
101377,4736682.75
101378,4736682.75
101379,4736682.75
101380,4736682.75
101381,4736682.75
101382,4736682.75
101383,4736682.75
101384,4736682.75
101385,4736682.75
101386,4736682.75
101387,4736682.75
101388,4736682.75
101389,4736682.75
101390,4736682.75
101391,4736682.75
101392,4736682.75
101393,4736682.75
101394,4736682.75
101395,4736682.75
101396,4736682.75
101397,4736682.75
101398,4736682.75
101399,4736682.75
101400,4736682.75
101401,4736682.75
101402,4736682.75
101403,4736682.75
101404,4736682.75
101405,4736682.75
101406,4736682.75
101407,4736682.75
101408,4736682.75
101409,4736682.75
101410,4736682.75
101411,4736682.75
101412,4736682.75
101413,4736682.75
101414,4736682.75
101415,4736682.75
101416,4736682.75
101417,4736682.75
101418,4736682.75
101419,4736682.75
101420,4736682.75
101421,4736682.75
101422,4736682.75
101423,4736682.75
101424,4736682.75
101425,4736682.75
101426,4736682.75
101427,4736682.75
101428,4736682.75
101429,4736682.75
101430,4736682.75
101431,4736682.75
101432,4736682.75
101433,4736682.75
101434,4736682.75
101435,4736682.75
101436,4736682.75
101437,4736682.75
101438,4736682.75
101439,4736682.75
101440,4736682.75
101441,4736682.75
101442,4736682.75
101443,4736682.75
101444,4736682.75
101445,4736682.75
101446,4736682.75
101447,4736682.75
101448,4736682.75
101449,4736682.75
101450,4736682.75
101451,4736682.75
101452,4736682.75
101453,4736682.75
101454,4736682.75
101455,4736682.75
101456,4736682.75
101457,4736682.75
101458,4736682.75
101459,4736682.75
101460,4736682.75
101461,4736682.75
101462,4736682.75
101463,4736682.75
101464,4736682.75
101465,4736682.75
101466,4736682.75
101467,4736682.75
101468,4736682.75
101469,4736682.75
101470,4736682.75
101471,4736682.75
101472,4736682.75
101473,4736682.75
101474,4736682.75
101475,4736682.75
101476,4736682.75
101477,4736682.75
101478,4736682.75
101479,4736682.75
101480,4736682.75
101481,4736682.75
101482,4736682.75
101483,4736682.75
101484,4736682.75
101485,4736682.75
101486,4736682.75
101487,4736682.75
101488,4736682.75
101489,4736682.75
101490,4736682.75
101491,4736682.75
101492,4736682.75
101493,4736682.75
101494,4736682.75
101495,4736682.75
101496,4736682.75
101497,4736682.75
101498,4736682.75
101499,4736682.75
101500,4736682.75
101501,4736682.75
101502,4736682.75
101503,4736682.75
101504,4736682.75
101505,4736682.75
101506,4736682.75
101507,4736682.75
101508,4736682.75
101509,4736682.75
101510,4736682.75
101511,4736682.75
101512,4736682.75
101513,4736682.75
101514,4736682.75
101515,4736682.75
101516,4736682.75
101517,4736682.75
101518,4736682.75
101519,4736682.75
101520,4736682.75
101521,4736682.75
101522,4736682.75
101523,4736682.75
101524,4736682.75
101525,4736682.75
101526,4736682.75
101527,4736682.75
101528,4736682.75
101529,4736682.75
101530,4736682.75
101531,4736682.75
101532,4736682.75
101533,4736682.75
101534,4736682.75
101535,4736682.75
101536,4736682.75
101537,4736682.75
101538,4736682.75
101539,4736682.75
101540,4736682.75
101541,4736682.75
101542,4736682.75
101543,4736682.75
101544,4736682.75
101545,4736682.75
101546,4736682.75
101547,4736682.75
101548,4736682.75
101549,4736682.75
101550,4736682.75
101551,4736682.75
101552,4736682.75
101553,4736682.75
